match_id,media_exposure_index,commercial_momentum_score,injury_risk_score,sponsor_team_fit_score,weather_impact_score,stage_premium_score
70,0.38823788742745474,0.5604027106290655,0.2720666666666667,0.87765,0.40181688432170126,0.2
71,0.29712510303263173,0.49836013129247597,0.2344,0.8014599999999998,0.574815671162492,0.2
72,0.3432721353247112,0.5424143174136651,0.2720666666666667,0.87765,0.27822343538143157,0.2
73,0.3480465136155667,0.5326023897483221,0.14459999999999995,0.78898,0.3177156925711839,0.2
74,0.2380222037830322,0.5080577278324289,0.2720666666666667,0.87765,0.2892485549132948,0.2
75,0.3032238894801718,0.49812875924160865,0.2344,0.8014599999999998,0.28321308784699917,0.2
76,0.3217402805219928,0.3565398067127106,0.2566666666666667,0.64162,0.33049168629130093,0.2
77,0.3800201096686662,0.5445014976620047,0.2720666666666667,0.87765,0.30892100192678223,0.2
78,0.22000364502669653,0.45872232098614196,0.1601333333333333,0.83533,0.2649996431884679,0.2
79,0.21928884269489046,0.4805406306954249,0.24166666666666664,0.8384799999999999,0.40395168771854706,0.2
80,0.5126963893021246,0.5320776041919778,0.07533333333333334,0.8269599999999999,0.18625169485477766,0.2
81,0.39788012059661404,0.5162345674123544,0.1992,0.8727199999999999,0.3379850852779562,0.2
82,0.4616150950085406,0.588796427317288,0.18953333333333328,0.8142399999999999,0.49264076214943275,0.2
83,0.31393880330076973,0.5546450200959666,0.13506666666666675,0.8360099999999999,0.4545757510882752,0.2
84,0.2648927120991129,0.34594658952499285,0.2566666666666667,0.64162,0.26096267751373725,0.2
85,0.19718566075965993,0.496514853200559,0.2720666666666667,0.87765,0.24948369371298074,0.2
86,0.2872397364991988,0.5108959586332213,0.24166666666666664,0.8384799999999999,0.3880034253907086,0.2
87,0.413433021802684,0.5010411702182169,0.21133333333333335,0.81132,0.36033076429030186,0.2
88,0.4170243323181531,0.5135238876042457,0.07533333333333334,0.8269599999999999,0.24790944123314063,0.2
89,0.4406879842546014,0.5391138830126239,0.1992,0.8727199999999999,0.3782060943409691,0.2
90,0.31387307662189495,0.47245937282346406,0.19159999999999994,0.7919599999999999,0.5544602868764718,0.2
91,0.22230856215926503,0.5264402140711284,0.13506666666666675,0.8360099999999999,0.381799900092771,0.2
92,0.3133262259107216,0.49863636994787414,0.1992,0.8727199999999999,0.6396802968671947,0.2
93,0.2926922705157499,0.5480137527863804,0.13506666666666675,0.8360099999999999,0.42926068650538785,0.2
94,0.4294923292830701,0.43397888064511075,0.23113333333333333,0.66788,0.27011310925569115,0.2
95,0.4219882811093155,0.5983866148016771,0.13506666666666675,0.8360099999999999,0.2975611931777635,0.2
96,0.30142145475543414,0.5283176095416333,0.2720666666666667,0.87765,0.34235388567758507,0.2
97,0.2886543076870585,0.48312445406135057,0.1992,0.8727199999999999,0.5020652251480767,0.2
98,0.4130119452969437,0.3975644277661739,0.2566666666666667,0.64162,0.2446107186184257,0.2
99,0.3699964265467963,0.5626927186958285,0.18953333333333328,0.8142399999999999,0.3236591022621851,0.2
100,0.30372689265925973,0.35514542185779024,0.2566666666666667,0.64162,0.32135231570684364,0.2
101,0.34021438005293875,0.49699646369062905,0.1992,0.8727199999999999,0.24471326625276524,0.2
102,0.2816195284351464,0.5302935330510001,0.25653333333333334,0.83355,0.48479818739741665,0.2
103,0.2770366702111475,0.34678546905532237,0.2566666666666667,0.64162,0.3486569613929922,0.2
104,0.2851105053485676,0.46825611443763704,0.1601333333333333,0.83533,0.2827981160351102,0.2
105,0.3111596405183104,0.3976873032576609,0.23113333333333333,0.66788,0.46421893955612636,0.2
106,0.41211556440687186,0.5510395736711331,0.24166666666666664,0.8384799999999999,0.5902212231499322,0.2
107,0.18727740907558438,0.5065899131822392,0.18953333333333328,0.8142399999999999,0.5039795190180547,0.2
108,0.2413973829748588,0.4553523900645686,0.21133333333333335,0.81132,0.5508220937700707,0.2
109,0.2486923239909451,0.505140954660568,0.14459999999999995,0.78898,0.5307696424748447,0.2
110,0.368588968410058,0.5605336284850206,0.25653333333333334,0.83355,0.5526011560693642,0.2
111,0.2244171613953971,0.33392540978780266,0.2566666666666667,0.64162,0.44893791479340617,0.2
112,0.20742955048681222,0.4951122964221557,0.2720666666666667,0.87765,0.3024038392920858,0.2
113,0.28703170447023385,0.48418066181272396,0.1601333333333333,0.83533,0.19588631984585742,0.2
114,0.28389053155810373,0.5116283317764074,0.24166666666666664,0.8384799999999999,0.09691001213159205,0.2
115,0.30907779344190545,0.3744392529379746,0.18539999999999995,0.65419,0.33680653678726896,0.2
116,0.3175354626428677,0.518921347001788,0.18086666666666662,0.8029999999999999,0.32608113894241064,0.2
117,0.3336955646089945,0.5225644817593436,0.14459999999999995,0.78898,0.21301220295439943,0.2
118,0.4253275196063602,0.5716505259244334,0.25653333333333334,0.83355,0.46726982088061075,0.2
119,0.296969938971969,0.35647998499777606,0.2566666666666667,0.64162,0.27244487261828304,0.2
120,0.22025091734095592,0.4991697410777097,0.2720666666666667,0.87765,0.3847732105901662,0.2
121,0.23891080649995144,0.4936142351451825,0.24166666666666664,0.8384799999999999,0.45949668165275104,0.2
122,0.303856703533887,0.4870403163994032,0.1992,0.8727199999999999,0.26832798116035117,0.2
123,0.3115805927104798,0.5393485756719748,0.18953333333333328,0.8142399999999999,0.47177920502390636,0.2
124,0.33764688407882193,0.5247574829162837,0.18086666666666662,0.8029999999999999,0.40213908513523156,0.2
125,0.32544503485279286,0.5138303891922862,0.14459999999999995,0.78898,0.5356522514807679,0.2
126,0.25269403107963523,0.46892829000331016,0.1601333333333333,0.83533,0.2764536501819739,0.2
127,0.36512295129846906,0.4014249258705803,0.23113333333333333,0.66788,0.4829156497538001,0.2
128,0.2477719825551981,0.5235194679086581,0.18953333333333328,0.8142399999999999,0.30967851280953396,0.2
129,0.18659740466623276,0.4923104099742309,0.2720666666666667,0.87765,0.2521494326696639,0.2
130,0.23727495594407966,0.49710329895145783,0.24166666666666664,0.8384799999999999,0.43390865624776986,0.2
131,0.2824845378545756,0.4770852003897173,0.1992,0.8727199999999999,0.3493445372154428,0.2
132,0.2461509351533707,0.49758569794807217,0.14459999999999995,0.78898,0.24343752230072077,0.2
133,0.44026288984325057,0.5714660256958142,0.2720666666666667,0.87765,0.368874616427603,0.2
134,0.2544597859421048,0.5077810708997026,0.14459999999999995,0.78898,0.32495147363162774,0.2
135,0.3234100737065884,0.5316243249937818,0.24166666666666664,0.8384799999999999,0.3654104759865838,0.2
136,0.2987426455536345,0.5229841083680425,0.14459999999999995,0.78898,0.2215599800185542,0.2
137,0.3041971200030552,0.5307092993319061,0.25653333333333334,0.83355,0.44279062299293515,0.2
138,0.2519829257947365,0.5166194019611138,0.2720666666666667,0.87765,0.3686619567544423,0.2
139,0.3605498609809553,0.47278765528125766,0.294,0.8002999999999999,0.36337864839791617,0.2
140,0.42118098839135026,0.40617680638093473,0.16693333333333332,0.63262,0.21221187468778996,0.2
141,0.35651086344170396,0.4951925186279436,0.1601333333333333,0.83533,0.45013487475915215,0.2
142,0.3510989134100055,0.4057090535460784,0.23113333333333333,0.66788,0.24978734032683933,0.2
143,0.2019497645630108,0.45618679027843084,0.1992,0.8727199999999999,0.22093948476414763,0.2
144,0.30306285471761063,0.5318657865822981,0.2332666666666667,0.85096,0.2324124027688575,0.2
145,0.307652673115596,0.537633604346386,0.25653333333333334,0.83355,0.3450506672375651,0.2
146,0.3497964572893304,0.5299466513252342,0.2720666666666667,0.87765,0.3934237493755798,0.2
147,0.25071836538321285,0.44397423499497457,0.294,0.8002999999999999,0.42383336901448654,0.2
148,0.2637895677439797,0.37025595821526425,0.23339999999999994,0.6431,0.39690109184328837,0.2
149,0.39572701194178383,0.5281486474273182,0.12333333333333336,0.7771300000000001,0.49111931777635054,0.2
150,0.5011753203600078,0.438511904728473,0.16693333333333332,0.63262,0.268418968101049,0.2
151,0.3602002690812338,0.5004044602228841,0.1992,0.8727199999999999,0.2833244130450296,0.2
152,0.29278068122154655,0.3662461568141622,0.18539999999999995,0.65419,0.39465153785770346,0.2
153,0.27313943693210013,0.526843479581252,0.25653333333333334,0.83355,0.3924653536002284,0.2
154,0.3804179570137987,0.5465014712042954,0.2720666666666667,0.87765,0.34566866481124675,0.2
155,0.291387424344149,0.4492649408201992,0.294,0.8002999999999999,0.3626600299721688,0.2
156,0.3032271619773439,0.533405408977203,0.2332666666666667,0.85096,0.44693548847498743,0.2
157,0.27330413633561124,0.47551063265896615,0.12333333333333336,0.7771300000000001,0.21652429886533933,0.2
158,0.3377088255781133,0.3848651956255433,0.16693333333333332,0.63262,0.3691415114536502,0.2
159,0.3360109642517883,0.489722721607598,0.1601333333333333,0.83533,0.25099407692856635,0.2
160,0.2003409158101956,0.49333887997467535,0.17693333333333333,0.8634399999999999,0.39855755370013557,0.2
161,0.2773516660030612,0.5210077394243734,0.2720666666666667,0.87765,0.2469938628416471,0.2
162,0.3353515245575717,0.4592033126812213,0.294,0.8002999999999999,0.5922778848212373,0.2
163,0.26870307587331693,0.4684421533830605,0.1601333333333333,0.83533,0.32259259259259265,0.2
164,0.2904488087970386,0.4812897529213242,0.1992,0.8727199999999999,0.4835104545778919,0.2
165,0.37389396846181244,0.48044846815429954,0.294,0.8002999999999999,0.3109100121315921,0.2
166,0.33246357808179655,0.4951059738937705,0.1601333333333333,0.83533,0.43170769999286374,0.2
167,0.2265692436817738,0.4299528311927938,0.294,0.8002999999999999,0.2255983729394134,0.2
168,0.304319466267568,0.5280160427068511,0.2720666666666667,0.87765,0.24594983229857986,0.2
169,0.24272200622156184,0.37943300870383784,0.23113333333333333,0.66788,0.5828195247270391,0.2
170,0.29886059478032295,0.5269050484964095,0.2720666666666667,0.87765,0.5351787625776065,0.2
171,0.38099337389757976,0.5100234278003595,0.1992,0.8727199999999999,0.5056333404695639,0.2
172,0.25426010472442284,0.4628658163699845,0.2528666666666667,0.80023,0.22791300934846215,0.2
173,0.44912663899215277,0.5818215122116247,0.25653333333333334,0.83355,0.21873617355312924,0.2
174,0.31199275300570084,0.45692652720168925,0.294,0.8002999999999999,0.3258071076857204,0.2
175,0.24832048433498535,0.4969851392683234,0.24166666666666664,0.8384799999999999,0.299337757796332,0.2
176,0.2934178779500151,0.5438970639382686,0.18953333333333328,0.8142399999999999,0.4731977449511168,0.2
177,0.3373998639180198,0.5394035227602643,0.2720666666666667,0.87765,0.40894134018411477,0.2
178,0.24757674601024593,0.4434845214425578,0.294,0.8002999999999999,0.5201103974880468,0.2
179,0.3141995233729721,0.5162791025575912,0.24166666666666664,0.8384799999999999,0.32868600585170915,0.2
180,0.2943142829895902,0.4965901617205219,0.2344,0.8014599999999998,0.36743416827231856,0.2
181,0.23849235995655702,0.512088453809365,0.25653333333333334,0.83355,0.3957041318775423,0.2
182,0.3274128448708597,0.4979599606286527,0.12333333333333336,0.7771300000000001,0.30162527652893734,0.2
183,0.34224377775226894,0.40331620684218183,0.23113333333333333,0.66788,0.6175934489402697,0.2
184,0.24807557682197,0.5014595139741538,0.17693333333333333,0.8634399999999999,0.19372582601869692,0.2
185,0.32711762636232267,0.539433254395021,0.25653333333333334,0.83355,0.24119674587882678,0.2
186,0.3499236228704269,0.5417572463453294,0.2720666666666667,0.87765,0.5146046528223792,0.2
187,0.288558733617276,0.5157848002382606,0.17693333333333333,0.8634399999999999,0.5890744308856062,0.2
188,0.23258148784204585,0.3530521241418203,0.18539999999999995,0.65419,0.6864941126097196,0.2
189,0.3688566286174544,0.5124625240564059,0.12333333333333336,0.7771300000000001,0.4625470634410904,0.2
190,0.2816507204376895,0.45223021481454895,0.294,0.8002999999999999,0.3834854777706415,0.2
191,0.3154298646780073,0.40130247468243685,0.23113333333333333,0.66788,0.2874996075073146,0.2
192,0.34674482499663534,0.5010814681872937,0.1992,0.8727199999999999,0.5136974238207379,0.2
193,0.315386216578669,0.39907211843788537,0.23113333333333333,0.66788,0.3305430671519303,0.2
194,0.39488861182270085,0.5162179753706195,0.1992,0.8727199999999999,0.5533843573824306,0.2
195,0.3585208887331672,0.5570420097704373,0.18953333333333328,0.8142399999999999,0.616221009063013,0.2
196,0.4656527805435075,0.5216567830605939,0.2528666666666667,0.80023,0.5795907371726252,0.2
197,0.35329455840577934,0.501749544996103,0.1992,0.8727199999999999,0.25833832869478346,0.2
198,0.34620249729771513,0.4139388829494265,0.23113333333333333,0.66788,0.3381151074002712,0.2
199,0.24942087755035822,0.38288740886963246,0.13299999999999995,0.64555,0.5034682080924855,0.2
200,0.34181472101569776,0.41518529632929185,0.23113333333333333,0.66788,0.5235449225718976,0.2
201,0.3230115572866316,0.37461824855499565,0.18539999999999995,0.65419,0.1439145793192036,0.2
202,0.41633333211370654,0.5281290490670125,0.12333333333333336,0.7771300000000001,0.2678973096410476,0.2
203,0.30341894761577054,0.3919491324795623,0.23113333333333333,0.66788,0.13356133590237634,0.2
204,0.25105197267794616,0.3888857147373529,0.24100000000000002,0.7225699999999999,0.6183167059159352,0.2
205,0.3088294912988078,0.4784888830660019,0.07533333333333334,0.8269599999999999,0.4543823592378506,0.2
206,0.28704377056291747,0.5264052975926441,0.2720666666666667,0.87765,0.24386640976236348,0.2
207,0.34511535895731793,0.5003441920774607,0.1992,0.8727199999999999,0.2647184757011346,0.2
208,0.24811489459055064,0.5052935931989622,0.17693333333333333,0.8634399999999999,0.3273984871191037,0.2
209,0.3743668018028746,0.49835033227354303,0.07533333333333334,0.8269599999999999,0.3069489045885963,0.2
210,0.39712484344968646,0.5163436018612735,0.1601333333333333,0.83533,0.3101520017126954,0.2
211,0.24615202013496898,0.49788046929881263,0.17693333333333333,0.8634399999999999,0.4442019553271962,0.2
212,0.32394917438127985,0.4459273990431725,0.1694,0.80124,0.39213944194676376,0.2
213,0.18635803690432107,0.4926406126515146,0.2720666666666667,0.87765,0.2321141083279811,0.2
214,0.39413882799884975,0.5260769030774799,0.12333333333333336,0.7771300000000001,0.3595140226932134,0.2
215,0.3122315534781588,0.3997900655529747,0.24100000000000002,0.7225699999999999,0.25587954042674654,0.2
216,0.31585198828548094,0.3843709917415664,0.18539999999999995,0.65419,0.21761971026903587,0.2
217,0.44131533152481894,0.5722831405188147,0.2720666666666667,0.87765,0.4161926068650539,0.2
218,0.33203984457250796,0.46133993788004823,0.1900666666666666,0.76986,0.26975786769428384,0.2
219,0.4350025268052555,0.5232554682845789,0.1992,0.8727199999999999,0.6849969314208236,0.2
220,0.23258874784108785,0.49936911785570337,0.14459999999999995,0.78898,0.6115253692999357,0.2
221,0.3756249139322212,0.5123282130659379,0.12333333333333336,0.7771300000000001,0.28072182972953685,0.2
222,0.28949755477834205,0.4795335805510105,0.1601333333333333,0.83533,0.5592858060372511,0.2
223,0.208234434196152,0.37061435994999836,0.24100000000000002,0.7225699999999999,0.6777456647398844,0.2
224,0.2484952864461902,0.3568004046163023,0.18539999999999995,0.65419,0.4007874830514522,0.2
225,0.375102231649697,0.5537787007473397,0.2720666666666667,0.87765,0.3012888032541212,0.2
226,0.43633892267260393,0.44015131633524196,0.23113333333333333,0.66788,0.26267787054877617,0.2
227,0.5799919214704212,0.45929340085651665,0.18539999999999995,0.65419,0.384551487904089,0.2
228,0.29543858413112983,0.5296752319571965,0.2332666666666667,0.85096,0.24934275315778204,0.2
229,0.33738055176186427,0.537965061335368,0.2720666666666667,0.87765,0.4885414971811889,0.2
230,0.4171369154141062,0.5243964483655081,0.1992,0.8727199999999999,0.2949651751944622,0.2
231,0.32633003671877836,0.4929682343537925,0.1992,0.8727199999999999,0.34017626489688146,0.2
232,0.3403107223083239,0.5383751504656045,0.2720666666666667,0.87765,0.19966388353671585,0.2
233,0.2905855479970583,0.5225426872853883,0.2720666666666667,0.87765,0.4385076000856347,0.2
234,0.34049696401945806,0.4682998444766998,0.10246666666666662,0.7887,0.29883715121672727,0.2
235,0.2948009186335779,0.48765194595180666,0.1635333333333333,0.8022499999999999,0.3131221009063013,0.2
236,0.25402767896232753,0.47743059722832254,0.1992,0.8727199999999999,0.2717262541925355,0.2
237,0.4063963663431394,0.5537124339535174,0.17693333333333333,0.8634399999999999,0.7146538928138157,0.2
238,0.3927587091579156,0.5138200688867648,0.24986666666666663,0.8463900000000001,0.27505459216441874,0.2
239,0.2810883259933375,0.5064637113065813,0.14459999999999995,0.78898,0.3649098694069792,0.2
240,0.4169397417260248,0.4107141500074061,0.23339999999999994,0.6431,0.3100886319845857,0.2
241,0.36484108732860326,0.4707637754923566,0.294,0.8002999999999999,0.2122801684150432,0.2
242,0.4654987376797489,0.5319309142940646,0.1992,0.8727199999999999,0.2729369157211161,0.2
243,0.24312872722692325,0.44984899857790994,0.21133333333333335,0.81132,0.7091648469278528,0.2
244,0.5087222930197319,0.5887020072303304,0.1665999999999999,0.77765,0.48727945479197887,0.2
245,0.3900692516761126,0.5658027239808431,0.25653333333333334,0.83355,0.5824527224719903,0.2
246,0.33144023940419376,0.5007263723906249,0.12333333333333336,0.7771300000000001,0.5889716691643474,0.2
247,0.46904057530824406,0.351853467132577,0.38193333333333335,0.60672,0.43719760222650395,0.2
248,0.24663472052438268,0.5004981878229279,0.16493333333333332,0.8532599999999999,0.3929226432598302,0.2
249,0.3141342398700232,0.36171222781072776,0.15073333333333333,0.61577,0.13487475915221578,0.2
250,0.3996063503722132,0.48231440245647494,0.10246666666666662,0.7887,0.45469563976307714,0.2
251,0.26593068209276344,0.47758856609803263,0.1992,0.8727199999999999,0.28894169699564687,0.2
252,0.309633182857996,0.47497087310257047,0.21133333333333335,0.81132,0.20573503175622632,0.2
253,0.44062827075466354,0.5852261804422614,0.25653333333333334,0.83355,0.28772247199029466,0.2
254,0.43221117101347417,0.5372968298546494,0.12333333333333336,0.7771300000000001,0.43731406551059726,0.2
255,0.3070864331814723,0.4855732042901084,0.24986666666666663,0.8463900000000001,0.3115735388567758,0.2
256,0.30185451170194083,0.52100593562598,0.14459999999999995,0.78898,0.19465853136373368,0.2
257,0.2776299178586163,0.5184805494171993,0.2720666666666667,0.87765,0.26309284236066505,0.2
258,0.3853408395295879,0.5119031254684614,0.1992,0.8727199999999999,0.4881545707557268,0.2
259,0.33721248388321334,0.52597864245284,0.16493333333333332,0.8532599999999999,0.2921105402126597,0.2
260,0.27999605877898137,0.5143280385841714,0.14459999999999995,0.78898,0.5759819453364732,0.2
261,0.36467890608785947,0.5599559241778779,0.25653333333333334,0.83355,0.4192260757867694,0.2
262,0.37551015299818136,0.5012716217942744,0.1635333333333333,0.8022499999999999,0.20451116820095624,0.2
263,0.5266764524601213,0.5570662883428636,0.1992,0.8727199999999999,0.27229394134018414,0.2
264,0.35526013598081024,0.4968830993617188,0.24986666666666663,0.8463900000000001,0.3148933133518875,0.2
265,0.3374542620888951,0.5460154042294857,0.25653333333333334,0.83355,0.403362020980518,0.2
266,0.2057716633722094,0.46498537231009657,0.1992,0.8727199999999999,0.47043852137301073,0.2
267,0.3893078904741093,0.5390402081779446,0.16493333333333332,0.8532599999999999,0.4025012488403624,0.2
268,0.34126090267293524,0.5287588398455749,0.14459999999999995,0.78898,0.6655610504531505,0.2
269,0.2866109529983295,0.5244489106197684,0.2720666666666667,0.87765,0.541547491614929,0.2
270,0.4603990843643588,0.5264153773830934,0.1992,0.8727199999999999,0.43900842075215873,0.2
271,0.2819245688875867,0.4788377354026078,0.1992,0.8727199999999999,0.4544690644401628,0.2
272,0.3234034829084117,0.5473098634272984,0.25653333333333334,0.83355,0.2438921001926782,0.2
273,0.3420503179838969,0.5374283277418418,0.24166666666666664,0.8384799999999999,0.5205510597302505,0.2
274,0.39697091114486643,0.40870658742825955,0.18539999999999995,0.65419,0.2153050738599871,0.2
275,0.33948511850782004,0.37038160971797696,0.2566666666666667,0.64162,0.17988153857132663,0.2
276,0.3551645476022999,0.543988483252975,0.2720666666666667,0.87765,0.3778762577606508,0.2
277,0.43563244501061243,0.5319174338835456,0.2808666666666666,0.7867,0.19228395061728393,0.2
278,0.6673022304246614,0.5855706916203127,0.1972,0.80074,0.35115143081424394,0.2
279,0.41325519661834087,0.5695165473312125,0.25653333333333334,0.83355,0.5127304645686149,0.2
280,0.3956484995040747,0.5248222556295478,0.1992,0.8727199999999999,0.3936426889317063,0.2
281,0.4179544159032792,0.5857036760200015,0.18953333333333328,0.8142399999999999,0.24859701705559126,0.2
282,0.2872749211867275,0.4734525214318498,0.24986666666666663,0.8463900000000001,0.2746224933989867,0.2
283,0.3507205240824027,0.37028598589270123,0.2566666666666667,0.64162,0.2846121458645543,0.2
284,0.3756381460982001,0.5508893012482815,0.2720666666666667,0.87765,0.29882002426318416,0.2
285,0.3756945889056042,0.5165365077202599,0.2808666666666666,0.7867,0.6267017769214301,0.2
286,0.2157024466348757,0.48829846229048934,0.16493333333333332,0.8532599999999999,0.3696240633697281,0.2
287,0.3066224255534151,0.5379145316885419,0.25653333333333334,0.83355,0.5160379647470206,0.2
288,0.4383556174219838,0.5611739213558763,0.24166666666666664,0.8384799999999999,0.3049034467994005,0.2
289,0.3202588471488477,0.4921052203390492,0.1992,0.8727199999999999,0.3188710483122814,0.2
290,0.3783793342014617,0.4000546839959782,0.18539999999999995,0.65419,0.37674195389995,0.2
